name_company,sector,technology,production_unit,year,production,emission_factor,country_of_domicile,plant_location,is_ultimate_owner,is_ultimate_listed_owner,ald_timestamp
republic of chile,power,coalcap,MW,2015,92099.95078,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2016,89100.55793,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2017,86101.16508,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2018,83101.77224,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2019,80102.37939,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2020,77102.98654,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2021,74103.5937,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2022,71104.20085,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2023,68104.80801,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2024,65105.41516,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2025,62106.02231,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2026,59106.62947,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2027,56107.23662,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2028,53107.84377,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2029,50108.45093,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2030,47109.05808,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2031,44109.66523,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2032,41110.27239,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2033,38110.87954,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2034,35111.4867,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2035,32112.09385,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2036,29112.701,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2037,26113.30816,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,power,coalcap,MW,2038,23113.91531,NA,DM,CA,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2013,4.921995695,36049776.83,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2014,5.434602436,36443434.92,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2015,5.947209177,36837093,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2016,6.459815917,37230751.08,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2017,6.972422658,37624409.16,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2018,7.485029399,38018067.24,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2019,7.99763614,38411725.32,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2020,8.51024288,38805383.4,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2021,9.022849621,39199041.48,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2022,9.535456362,39592699.56,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2023,10.0480631,39986357.65,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2024,10.56066984,40380015.73,SL,IN,TRUE,FALSE,1994Q1
republic of chile,shipping,f,active ships,2025,11.07327658,40773673.81,SL,IN,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2013,38502106.64,3364069.943,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2014,36729136.88,3141753.602,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2015,34956167.11,2919437.261,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2016,33183197.34,2697120.92,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2017,31410227.57,2474804.58,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2018,29637257.8,2252488.239,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2019,27864288.04,2030171.898,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2020,26091318.27,1807855.557,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2021,24318348.5,1585539.216,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2022,22545378.73,1363222.875,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2023,20772408.96,1140906.534,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2024,18999439.2,918590.1935,MU,YT,TRUE,FALSE,1994Q1
republic of chile,oil and gas,gas,GJ per day,2025,17226469.43,696273.8526,MU,YT,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2020,16453.33199,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2021,18289.30147,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2022,20125.27095,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2023,21961.24043,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2024,23797.20991,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2025,25633.17939,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2026,27469.14886,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2027,29305.11834,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2028,31141.08782,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2029,32977.0573,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2030,34813.02678,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2031,36648.99626,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2032,38484.96574,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2033,40320.93521,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2034,42156.90469,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2035,43992.87417,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2036,45828.84365,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2037,47664.81313,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2038,49500.78261,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2039,51336.75209,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,power,gascap,MW,2040,53172.72156,NA,MM,GN,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2013,20385712.8,403836.9807,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2014,22248048.01,392407.8826,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2015,24110383.22,380978.7846,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2016,25972718.44,369549.6865,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2017,27835053.65,358120.5885,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2018,29697388.86,346691.4905,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2019,31559724.07,335262.3924,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2020,33422059.28,323833.2944,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2021,35284394.5,312404.1963,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2022,37146729.71,300975.0983,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2023,39009064.92,289546.0002,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2024,40871400.13,278116.9022,VE,OM,TRUE,FALSE,1994Q1
republic of chile,oil and gas,oil,GJ per day,2025,42733735.35,266687.8041,VE,OM,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2019,2904.812777,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2020,4183.155533,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2021,5461.498289,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2022,6739.841045,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2023,8018.183801,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2024,9296.526557,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2025,10574.86931,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2026,11853.21207,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2027,13131.55482,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2028,14409.89758,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2029,15688.24034,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2030,16966.58309,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2031,18244.92585,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2032,19523.2686,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2033,20801.61136,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2034,22079.95411,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2035,23358.29687,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2036,24636.63963,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2037,25914.98238,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2038,27193.32514,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2039,28471.66789,NA,SL,PE,TRUE,FALSE,1994Q1
republic of chile,power,renewablescap,MW,2040,29750.01065,NA,SL,PE,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2013,46984891.19,18531.25241,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2014,47660254.97,88667.71321,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2015,48335618.74,158804.174,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2016,49010982.52,228940.6348,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2017,49686346.29,299077.0956,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2018,50361710.06,369213.5564,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2019,51037073.84,439350.0172,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2020,51712437.61,509486.478,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2021,52387801.38,579622.9388,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2022,53063165.16,649759.3996,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2023,53738528.93,719895.8604,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2024,54413892.71,790032.3213,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,gas,GJ per day,2025,55089256.48,860168.7821,LY,SD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2013,43446179.51,3832906.811,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2014,42546111.53,3923863.851,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2015,41646043.55,4014820.89,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2016,40745975.58,4105777.93,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2017,39845907.6,4196734.97,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2018,38945839.62,4287692.01,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2019,38045771.65,4378649.049,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2020,37145703.67,4469606.089,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2021,36245635.69,4560563.129,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2022,35345567.72,4651520.168,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2023,34445499.74,4742477.208,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2024,33545431.76,4833434.248,MC,BD,TRUE,FALSE,1994Q1
roch sa,oil and gas,oil,GJ per day,2025,32645363.79,4924391.287,MC,BD,TRUE,FALSE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2013,344048468.7,28700.41967,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2014,321361705.9,28523.63242,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2015,298674943,28346.84517,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2016,275988180.2,28170.05792,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2017,253301417.4,27993.27067,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2018,230614654.5,27816.48342,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2019,207927891.7,27639.69617,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2020,185241128.8,27462.90892,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2021,162554366,27286.12167,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2022,139867603.2,27109.33442,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2023,117180840.3,26932.54717,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2024,94494077.49,26755.75992,SC,MS,TRUE,TRUE,1994Q1
rohit ferro-tech ltd,coal,coal,tonnes per year,2025,71807314.65,26578.97267,SC,MS,TRUE,TRUE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2013,24749.64292,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2014,25147.57106,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2015,25545.49921,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2016,25943.42735,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2017,26341.35549,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2018,26739.28364,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2019,27137.21178,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2020,27535.13993,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2021,27933.06807,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2022,28330.99622,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2023,28728.92436,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2024,29126.85251,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2025,29524.78065,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2026,29922.7088,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2027,30320.63694,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2028,30718.56508,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2029,31116.49323,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2030,31514.42137,NA,NL,IS,TRUE,FALSE,1994Q1
rosa flora ltd.,power,renewablescap,MW,2031,31912.34952,NA,NL,IS,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2013,38.48759522,626908.8777,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2014,36.48968951,3941950.451,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2015,34.49178379,7256992.025,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2016,32.49387807,10572033.6,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2017,30.49597236,13887075.17,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2018,28.49806664,17202116.74,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2019,26.50016093,20517158.32,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2020,24.50225521,23832199.89,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2021,22.50434949,27147241.47,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2022,20.50644378,30462283.04,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2023,18.50853806,33777324.61,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2024,16.51063235,37092366.19,MA,YE,TRUE,FALSE,1994Q1
rosneft jsc,shipping,b,active ships,2025,14.51272663,40407407.76,MA,YE,TRUE,FALSE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2013,45548207.13,1278772.345,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2014,42784834.92,1254641.846,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2015,40021462.71,1230511.346,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2016,37258090.5,1206380.846,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2017,34494718.29,1182250.347,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2018,31731346.08,1158119.847,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2019,28967973.87,1133989.347,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2020,26204601.66,1109858.847,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2021,23441229.45,1085728.348,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2022,20677857.24,1061597.848,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2023,17914485.02,1037467.348,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2024,15151112.81,1013336.849,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,gas,GJ per day,2025,12387740.6,989206.3489,DM,UA,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2013,48342.85318,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2014,47934.19249,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2015,47525.53179,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2016,47116.8711,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2017,46708.2104,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2018,46299.5497,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2019,45890.88901,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2020,45482.22831,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2021,45073.56761,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2022,44664.90692,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2023,44256.24622,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2024,43847.58553,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2025,43438.92483,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2026,43030.26413,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2027,42621.60344,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2028,42212.94274,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2029,41804.28205,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2030,41395.62135,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2031,40986.96065,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2032,40578.29996,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2033,40169.63926,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2034,39760.97857,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2035,39352.31787,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2036,38943.65717,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2037,38534.99648,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2038,38126.33578,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2039,37717.67509,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,power,gascap,MW,2040,37309.01439,NA,ZW,CO,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2013,43161570.65,4691453.845,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2014,40389993.39,4424703.861,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2015,37618416.13,4157953.877,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2016,34846838.87,3891203.893,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2017,32075261.61,3624453.909,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2018,29303684.35,3357703.925,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2019,26532107.09,3090953.941,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2020,23760529.83,2824203.957,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2021,20988952.57,2557453.973,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2022,18217375.31,2290703.99,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2023,15445798.05,2023954.006,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2024,12674220.79,1757204.022,CI,CD,FALSE,TRUE,1994Q1
rosneft oil co pjsc,oil and gas,oil,GJ per day,2025,9902643.53,1490454.038,CI,CD,FALSE,TRUE,1994Q1
rtr capital srl,power,renewablescap,MW,2013,2758.731067,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2014,2909.224345,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2015,3059.717622,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2016,3210.2109,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2017,3360.704177,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2018,3511.197455,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2019,3661.690733,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2020,3812.18401,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2021,3962.677288,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2022,4113.170565,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2023,4263.663843,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2024,4414.15712,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2025,4564.650398,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2026,4715.143675,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2027,4865.636953,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2028,5016.130231,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2029,5166.623508,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2030,5317.116786,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2031,5467.610063,NA,CG,PG,FALSE,FALSE,1994Q1
rtr capital srl,power,renewablescap,MW,2032,5618.103341,NA,CG,PG,FALSE,FALSE,1994Q1
