name_company,sector,technology,production_unit,year,production,emission_factor,country_of_domicile,plant_location,number_of_assets,is_ultimate_owner,is_ultimate_listed_owner,ald_timestamp
sanca sa nouvelle cimenterie amboanio,cement,integrated facility,tons per year,2024,5844665.227059701,0.581218739671428,MT,PM,1,FALSE,FALSE,1994Q1
sanca sa nouvelle cimenterie amboanio,cement,integrated facility,tons per year,2025,5946743.959709071,0.5746039892256121,MT,PM,1,FALSE,FALSE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2013,20043099.150319025,3045723.1101980372,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2014,22521144.634058684,3057026.974585244,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2015,24999190.117798343,3068330.8389724502,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2016,27477235.601538002,3079634.703359657,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2017,29955281.085277658,3090938.5677468632,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2018,32433326.56901732,3102242.43213407,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2019,34911372.05275698,3113546.2965212762,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2020,37389417.53649664,3124850.160908483,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2021,39867463.02023629,3136154.0252956897,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2022,42345508.50397595,3147457.889682896,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2023,44823553.98771562,3158761.7540701027,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2024,47301599.47145527,3170065.618457309,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,gas,GJ per day,2025,49779644.95519493,3181369.4828445157,LI,CN,5,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2013,31331776.69412262,1245215.0588642464,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2014,31766360.623105228,1260493.6638767791,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2015,32200944.552087836,1275772.2688893122,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2016,32635528.481070444,1291050.873901845,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2017,33070112.410053052,1306329.478914378,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2018,33504696.33903566,1321608.0839269108,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2019,33939280.26801827,1336886.6889394438,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2020,34373864.197000876,1352165.2939519766,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2021,34808448.125983484,1367443.8989645094,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2022,35243032.05496609,1382722.5039770424,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2023,35677615.9839487,1398001.1089895752,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2024,36112199.91293131,1413279.7140021082,SR,MU,9,TRUE,TRUE,1994Q1
sanchez energy corp,oil and gas,oil,GJ per day,2025,36546783.841913916,1428558.319014641,SR,MU,9,TRUE,TRUE,1994Q1
sanjiang renault,automotive,ice,cars produced,2002,145892.78472272772,0.3815086500408053,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2003,173238.4002160898,0.3726985314477255,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2004,200584.01570945187,0.3638884128546457,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2005,227929.63120281394,0.3550782942615659,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2006,255275.246696176,0.34626817566848606,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2007,282620.8621895381,0.33745805707540627,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2008,309966.47768290015,0.32864793848232643,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2009,337312.0931762622,0.31983781988924664,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2010,364657.7086696243,0.31102770129616686,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2011,392003.32416298636,0.302217582703087,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2012,419348.93965634843,0.2934074641100072,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2013,446694.5551497105,0.2845973455169274,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2014,474040.1706430726,0.2757872269238476,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2015,501385.78613643465,0.26697710833076777,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2016,528731.4016297967,0.2581669897376879,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2017,556077.0171231588,0.24935687114460814,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2018,583422.6326165209,0.24054675255152835,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2019,610768.2481098829,0.2317366339584485,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2020,638113.863603245,0.22292651536536873,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2021,665459.4790966071,0.21411639677228891,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2022,692805.0945899691,0.20530627817920907,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2023,720150.7100833312,0.1964961595861293,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2024,747496.3255766933,0.18768604099304947,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2025,774841.9410700554,0.17887592239996966,VN,XK,8,TRUE,FALSE,1994Q1
sanjiang renault,automotive,ice,cars produced,2026,802187.5565634174,0.17006580380688985,VN,XK,8,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2002,3182840.9228992676,0.06229562064290661,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2003,3121182.3469801596,0.0722115017157801,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2004,3059523.7710610516,0.08212738278865359,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2005,2997865.1951419436,0.09204326386152709,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2006,2936206.6192228356,0.10195914493440056,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2007,2874548.0433037276,0.11187502600727406,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2008,2812889.4673846196,0.12179090708014755,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2009,2751230.8914655116,0.13170678815302103,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2010,2689572.3155464036,0.1416226692258945,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2011,2627913.7396272956,0.151538550298768,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2012,2566255.1637081876,0.1614544313716415,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2013,2504596.5877890796,0.171370312444515,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2014,2442938.0118699716,0.18128619351738848,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2015,2381279.4359508636,0.19120207459026195,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2016,2319620.8600317556,0.20111795566313545,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2017,2257962.2841126476,0.21103383673600895,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2018,2196303.7081935396,0.22094971780888242,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2019,2134645.1322744316,0.23086559888175592,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2020,2072986.5563553236,0.2407814799546294,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2021,2011327.9804362156,0.2506973610275029,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2022,1949669.4045171076,0.2606132421003764,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2023,1888010.8285979996,0.27052912317324984,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2024,1826352.2526788916,0.2804450042461234,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2025,1764693.6767597836,0.29036088531899684,ER,PG,10,TRUE,FALSE,1994Q1
santana,automotive,ice,cars produced,2026,1703035.1008406756,0.30027676639187034,ER,PG,10,TRUE,FALSE,1994Q1
sapura energy bhd,coal,coal,tons per year,2013,73176471.60667068,9499.240560123473,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2014,91523140.1375012,8806.896886965602,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2015,109869808.66833171,8114.553213807731,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2016,128216477.19916224,7422.209540649859,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2017,146563145.72999275,6729.865867491988,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2018,164909814.2608233,6037.522194334117,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2019,183256482.7916538,5345.178521176245,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2020,201603151.32248434,4652.834848018374,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2021,219949819.85331485,3960.4911748605027,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2022,238296488.38414538,3268.1475017026314,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2023,256643156.9149759,2575.80382854476,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2024,274989825.4458064,1883.4601553868888,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,coal,coal,tons per year,2025,293336493.97663695,1191.1164822290175,BL,SK,9,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,gas,GJ per day,2017,48066454.7522704,1449741.039423666,PR,GG,8,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,gas,GJ per day,2018,48548327.02791469,1638012.8744710716,PR,GG,8,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,gas,GJ per day,2019,49030199.303558975,1826284.7095184773,PR,GG,8,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,gas,GJ per day,2020,49512071.57920327,2014556.5445658832,PR,GG,8,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,gas,GJ per day,2021,49993943.85484756,2202828.3796132887,PR,GG,8,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,gas,GJ per day,2022,50475816.130491845,2391100.214660695,PR,GG,8,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,gas,GJ per day,2023,50957688.40613614,2579372.0497081005,PR,GG,8,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,gas,GJ per day,2024,51439560.68178043,2767643.884755506,PR,GG,8,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,gas,GJ per day,2025,51921432.957424715,2955915.719802912,PR,GG,8,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2013,44934375.35654761,2505072.205973608,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2014,41268882.465890914,2462269.193247202,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2015,37603389.57523422,2419466.1805207953,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2016,33937896.684577525,2376663.167794389,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2017,30272403.793920826,2333860.1550679826,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2018,26606910.903264128,2291057.1423415765,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2019,22941418.012607433,2248254.12961517,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2020,19275925.121950734,2205451.116888764,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2021,15610432.231294043,2162648.1041623573,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2022,11944939.340637345,2119845.091435951,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2023,8279446.449980646,2077042.0787095448,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2024,4613953.559323952,2034239.0659831385,TT,LC,6,TRUE,TRUE,1994Q1
sapura energy bhd,oil and gas,oil,GJ per day,2025,948460.6686672602,1991436.0532567322,TT,LC,6,TRUE,TRUE,1994Q1
sardar cement,cement,integrated facility,tons per year,2013,5090455.517780036,0.6673124732190118,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2014,4695590.947392726,0.6608880084585932,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2015,4300726.377005417,0.6544635436981746,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2016,3905861.806618108,0.648039078937756,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2017,3510997.236230799,0.64161461417733745,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2018,3116132.6658434896,0.6351901494169189,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2019,2721268.09545618,0.6287656846565004,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2020,2326403.5250688707,0.6223412198960818,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2021,1931538.9546815618,0.6159167551356632,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2022,1536674.3842942524,0.6094922903752447,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2023,1141809.813906943,0.6030678256148261,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2024,746945.243519634,0.5966433608544075,CW,KI,8,TRUE,FALSE,1994Q1
sardar cement,cement,integrated facility,tons per year,2025,352080.6731323246,0.5902188960939889,CW,KI,8,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2013,21.851850965991616,56871814.14262083,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2014,21.438789572411526,54171616.928044125,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2015,21.02572817883144,51471419.71346742,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2016,20.61266678525135,48771222.49889072,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2017,20.19960539167126,46071025.284314014,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2018,19.786543998091172,43370828.06973731,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2019,19.373482604511082,40670630.85516061,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2020,18.960421210930992,37970433.6405839,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2021,18.547359817350905,35270236.4260072,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2022,18.134298423770815,32570039.21143049,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2023,17.721237030190725,29869841.996853787,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2024,17.30817563661064,27169644.782277085,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,b,active ships,2025,16.895114243030548,24469447.56770038,PK,SA,7,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2013,5.561046451330185,53293582.30204946,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2014,6.446636766816179,49033812.37803005,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2015,7.332227082302173,44774042.45401063,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2016,8.217817397788167,40514272.52999122,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2017,9.10340771327416,36254502.6059718,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2018,9.988998028760156,31994732.681952387,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2019,10.874588344246149,27734962.757932972,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2020,11.760178659732144,23475192.833913557,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2021,12.645768975218136,19215422.909894146,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2022,13.531359290704131,14955652.985874727,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2023,14.416949606190126,10695883.061855316,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2024,15.302539921676118,6436113.137835905,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,c,active ships,2025,16.188130237162113,2176343.2138164868,KR,SA,3,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2013,17.663511835038662,59050146.07648916,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2014,17.16199605438548,56267765.44928437,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2015,16.660480273732293,53485384.82207958,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2016,16.15896449307911,50703004.194874786,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2017,15.657448712425929,47920623.56767,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2018,15.155932931772742,45138242.94046521,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2019,14.65441715111956,42355862.31326042,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2020,14.152901370466376,39573481.68605563,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2021,13.651385589813193,36791101.05885084,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2022,13.149869809160009,34008720.43164605,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2023,12.648354028506825,31226339.80444126,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2024,12.146838247853642,28443959.17723647,KN,TO,5,TRUE,FALSE,1994Q1
sea-cargo as,shipping,d,active ships,2025,11.645322467200458,25661578.55003168,KN,TO,5,TRUE,FALSE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2013,10620831.865778929,167753.85466815063,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2014,11694496.10108716,523753.5637038188,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2015,12768160.336395394,879753.272739487,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2016,13841824.571703626,1235752.9817751553,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2017,14915488.807011858,1591752.6908108233,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2018,15989153.042320091,1947752.3998464919,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2019,17062817.277628325,2303752.10888216,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2020,18136481.512936555,2659751.8179178284,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2021,19210145.74824479,3015751.526953496,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2022,20283809.983553022,3371751.2359891646,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2023,21357474.218861252,3727750.945024833,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2024,22431138.454169486,4083750.6540605007,HT,AL,3,TRUE,TRUE,1994Q1
seoul city gas co ltd,oil and gas,oil,GJ per day,2025,23504802.68947772,4439750.363096169,HT,AL,3,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2013,57397226.884967305,2729648.274456062,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2014,53004496.41398119,2787312.1918044714,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2015,48611765.94299509,2844976.1091528805,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2016,44219035.47200897,2902640.02650129,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2017,39826305.00102286,2960303.9438496996,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2018,35433574.53003675,3017967.861198109,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2019,31040844.059050635,3075631.7785465186,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2020,26648113.58806452,3133295.6958949277,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2021,22255383.117078416,3190959.6132433373,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2022,17862652.646092303,3248623.530591747,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2023,13469922.175106183,3306287.447940156,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2024,9077191.704120077,3363951.3652885654,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,gas,GJ per day,2025,4684461.233133964,3421615.282636975,BI,TH,5,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2013,32361050.45183481,3137788.57281713,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2014,31058367.20624735,3008964.170012018,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2015,29755683.96065989,2880139.767206907,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2016,28453000.71507243,2751315.364401795,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2017,27150317.46948497,2622490.9615966836,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2018,25847634.22389751,2493666.5587915718,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2019,24544950.97831005,2364842.1559864604,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2020,23242267.732722588,2236017.7531813486,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2021,21939584.48713513,2107193.350376237,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2022,20636901.24154767,1978368.9475711253,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2023,19334217.99596021,1849544.5447660137,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2024,18031534.750372753,1720720.1419609021,CR,SD,6,TRUE,TRUE,1994Q1
serica energy plc,oil and gas,oil,GJ per day,2025,16728851.50478529,1591895.7391557905,CR,SD,6,TRUE,TRUE,1994Q1
shaanxi auto,automotive,ice,cars produced,2002,83003.02967945114,0.4069514970452925,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2003,118219.69739854435,0.3932187796091404,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2004,153436.36511763756,0.3794860621729884,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2005,188653.03283673077,0.36575334473683635,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2006,223869.70055582398,0.3520206273006843,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2007,259086.3682749172,0.3382879098645323,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2008,294303.0359940104,0.3245551924283802,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2009,329519.70371310366,0.31082247499222815,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2010,364736.3714321968,0.29708975755607614,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2011,399953.03915129,0.28335704011992413,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2012,435169.70687038323,0.269624322683772,RS,ID,6,TRUE,FALSE,1994Q1
shaanxi auto,automotive,ice,cars produced,2013,470386.37458947644,0.25589160524762,RS,ID,6,TRUE,FALSE,1994Q1
